name,library_type,address,homepage_url,lat,lng
_다작은도서관,작은도서관,부산광역시 중구 대청로 61-2,https://www.smalllibrary.org/library/detail/1047678,35.10321832,129.026751
(세화2리)갯머리작은도서관,작은도서관,제주특별자치도 서귀포시 표선면 일주동로 6276,https://www.smalllibrary.org/main/index,33.30704179,126.8012247
(신례1리)예촌작은도서관,작은도서관,제주특별자치도 서귀포시 남원읍 신례중앙로 37,https://www.smalllibrary.org/main/index,33.28797397,126.6269956
(재)대전평생교육진흥원,작은도서관,"대전광역시 중구 중앙로 101, (선화동)",,36.32677115,127.4207316
(재)한국효문화진흥원 효문화정보실,작은도서관,"대전광역시 중구 뿌리공원로 45, (안영동) 한국효문화진흥원",https://www.k-hyo.kr/,36.28576734,127.3832031
2.28민주운동 기념회관,공공도서관,대구광역시 중구 2·28길 9,https://library.daegu.go.kr/228lib/,35.858415,128.590363
5.18민주인권작은도서관,작은도서관,광주광역시 남구 천변좌로418번길 18,,35.14102744,126.9154826
5단지솔빛작은도서관,작은도서관,광주광역시 남구 노대실로 33,,35.10619942,126.9079239
5B2F(빠삐뚜엡) 작은도서관,작은도서관,인천광역시 서구 청마로134번길 14,,37.5894066,126.6790581
가능동 작은도서관,작은도서관,경기도 의정부시 신촌로 35 (가능동),http://www.uilib.go.kr,37.7505976,127.0386467
가람도서관,공공도서관,경기도 파주시 가람로 116번길 170(와동동),https://lib.paju.go.kr/grlib,37.73051234,126.7633962
가람작은도서관,작은도서관,"서울특별시 강서구 양천로57길 36, 가양5종합사회복지관 1층",http://lib.gangseo.seoul.kr,37.56462873,126.8535176
가보자 작은도서관,작은도서관,부산광역시 남구 유엔평화로125번길 11-33 (대연동),,35.12557248,129.0964723
가산작은도서관,작은도서관,광주광역시 남구 효천로 176,,35.1076032,126.8635041
가수원도서관,공공도서관,대전광역시 서구 가수원로 91-11,https://www.seogu.go.kr/learning/gasuwonlib/index.do,36.301634,127.348937
가스펠작은도서관,작은도서관,전라남도 담양군 창평면 유해곡길 27,,35.24360832,126.9962988
가야아동센터작은도서관,작은도서관,경상남도 합천군 가야면 가야시장로 97-1,,35.76312934,128.1390964
가야작은도서관,작은도서관,경상남도 합천군 가야면 황산3길 8-15,,35.76271077,128.1387963
가양도서관 (대전),공공도서관,대전광역시 동구 우암로 277번길 72,,36.3490901,127.4447489
가양도서관 (서울),공공도서관,서울특별시 강서구 양천로61길 101,http://lib.gangseo.seoul.kr,37.55996148,126.8655601
가오도서관,공공도서관,대전광역시 동구 동구청로 147,https://www.donggu.go.kr/dg/lib/contents/659,36.3120365,127.4549166
가온도서관,공공도서관,서울특별시 중구 동호로14길 18,https://www.junggulib.or.kr,37.556385,127.010838
가온작은도서관,작은도서관,서울특별시 노원구 노원로 530,www.nowonlib.kr,37.66128661,127.0602619
가음정평생교육센터,작은도서관,"경상남도 창원시 성산구 원이대로 883번길 15-38(가음동,가음정민원센터 2층)",,35.208574,128.6972162
가재울 작은도서관,작은도서관,인천광역시 서구 장고개로280번길 14,,37.48748624,126.683403
가재울작은도서관,작은도서관,서울특별시 노원구 노원로 261,www.nowonlib.kr,37.64056069,127.0725588
가정골 북카페,작은도서관,인천광역시 서구 서달로179번길 12-16,,37.515517,126.677826
가정동 작은도서관,작은도서관,"인천광역시 서구 가정로394번길 6, 사도들교회 1층",,37.51981713,126.6736892
가정LH3단지 작은도서관,작은도서관,"인천광역시 서구 봉오재3로 14 (가정동, 가정엘에이치3단지)",,37.53233704,126.6645242
가좌3 주공 작은 도서관,작은도서관,경상남도 진주시 진주대로568번길 12 (가좌주공3차@,,35.15772715,128.1095962
가좌도서관,공공도서관,경기도 고양시 일산서구 가좌3로 16(가좌동),https://www.goyanglib.or.kr/MT/index.do,37.68616531,126.7203004
가지산작은도서관,작은도서관,울산광역시 울주군 상북면 도동신리로 5,https://uljulib.ulju.ulsan.kr/index.do,35.59030254,129.0908602
가창면참꽃작은도서관,작은도서관,대구광역시 달성군 가창면 가창로 220길 8,,35.802318,128.623413
가평군 설악도서관,공공도서관,경기도 가평군 설악면 자잠로 65 가평설악도서관,www.gaplib.go.kr,37.683315,127.491015
가평군 조종도서관,공공도서관,경기도 가평군 조종면 조종희망로 26번길22,www.gaplib.go.kr,37.81829,127.352981
가평군 청평도서관,공공도서관,경기도 가평군 청평면 은고개로 31,www.gaplib.go.kr,37.739591,127.42423
가평군 한석봉도서관,공공도서관,경기도 가평군 가평읍 문화로 187,www.gaplib.go.kr,37.829691,127.506433
가호동 새마을 작은도서관,작은도서관,"경상남도 진주시 가호로 26, (가좌동, 진주가좌주공아파트) 102동 옆 조립식건물",,35.16282838,128.1104991
간납대작은도서관,작은도서관,전북특별자치도 전주시 완산구 간납로 8-6,http://cafe.naver.com/07045035919,35.8165239,127.1554695
간석3동어린이도서관,공공도서관,인천광역시 남동구 용천로 186(간석동),www.namdonglib.go.kr,37.46611169,126.714682
갈대숲작은도서관,작은도서관,전북특별자치도 부안군 줄포면 서빈1길 10-13,https://lib.buan.go.kr,35.58677906,126.675113
갈마도서관 (대전),공공도서관,대전광역시 서구 신갈마로 127번길 138,https://www.seogu.go.kr/learning/galmalib/index.do,36.340835,127.3656966
갈마루작은도서관,작은도서관,충청북도 영동군 상촌면 임산1길 44,,36.1488053,127.9142032
갈말도서관,공공도서관,강원특별자치도 철원군 갈말읍 명성로 179번길 21,http://cwglib.cwg.go.kr,38.14731692,127.3050586
갈매도서관,공공도서관,경기도 구리시 갈매중앙로 80(갈매동),http://www.gurilib.go.kr,37.63144308,127.117709
갈산도서관 (서울),공공도서관,서울특별시 양천구 목동남로 4길 48-6,http://lib.yangcheon.or.kr,37.508816,126.867312
갈산도서관 (인천),공공도서관,인천광역시 부평구 주부토로 254(갈산동),https://www.bppl.or.kr,37.517563,126.7271369
갈산밀알도서관,작은도서관,인천광역시 부평구 주부토로 173(갈산동),http://www.bppl.or.kr,37.51074117,126.7257141
갈현1동 고리마루작은도서관 (갈현1동 주민센터),작은도서관,서울특별시 은평구 갈현로 301 (갈현동),,37.62368893,126.916679
감고개공원작은도서관,작은도서관,부산광역시 부산진구 가야대로548번길 109,https://www.busanjin.go.kr/library/index.busanjin?menuCd=DOM_000002101007000000,35.148458,129.0334814
감곡도서관,공공도서관,충청북도 음성군 감곡면 장감로131번길8,lib.eumseong.go.kr,37.11964034,127.637148
감골도서관,공공도서관,경기도 안산시 상록구 감골공원안길 16-1(사동),http://lib.ansan.go.kr,37.2926186,126.8545112
감골작은도서관,작은도서관,전북특별자치도 정읍시 감곡면 원삼 1길 24,,35.71336266,126.928137
감만꿈터,작은도서관,"부산광역시 남구 우암로 84-1, (감만동) 감만종합사회복지관",,35.11847034,129.0813474
감새미작은도서관,작은도서관,대구광역시 달서구 당산로21길 17(감삼동),,35.84707944,128.5440265
감천횃불작은도서관,작은도서관,부산광역시 사하구 감내1로175번길 50(감천동),http://www.saha.go.kr/portal/contents.do?mId=0607010000,35.09646768,129.0091984
감포도서관,공공도서관,경상북도 경주시 감포읍 동해안로 2151,https://library.gyeongju.go.kr/,35.79908278,129.4931251
강경도서관,공공도서관,충청남도 논산시 강경읍 계백로 173,https://lib.nonsan.go.kr/lib/sub01_03_02.do,36.15914488,127.0183992
강구건강활력센터 어린이작은도서관,작은도서관,경상북도 영덕군 강구면 동해대로 4524 2층,,36.3614839,129.3792382
강동바다도서관,공공도서관,울산광역시 북구 산하중앙3로62(산하동),https://usbl.bukgu.ulsan.kr,35.6309378,129.4361919
강릉교육문화관,공공도서관,강원특별자치도 강릉시 노암등길 37-1,https://lib.gwe.go.kr/gnecc,37.746009,128.899846
강릉시립중앙도서관,공공도서관,강원특별자치도 강릉시 강릉대로 448(포남동),http://www.gnslib.or.kr/,37.77302712,128.9130098
강릉책문화센터,공공도서관,강원특별자치도 강릉시 강릉대로33 (홍제동),http://www.gn.go.kr/gbcc/,37.75323917,128.8753354
강북문화정보도서관,공공도서관,서울특별시 강북구 오현로 145 (번동),http://www.gblib.or.kr/gangbuk/index.do,37.625174,127.0360816
강북청소년문화정보도서관,공공도서관,서울특별시 강북구 삼양로54길 68 (미아동),http://www.gblib.or.kr/youth/index.do,37.62308028,127.0215541
강상작은도서관,작은도서관,경기도 양평군 강상면 송학길 60,http://www.yplib.go.kr,37.480695,127.478067
강서기적의도서관,어린이도서관,"부산광역시 강서구 명지오션시티10로 80(명지동, 강서기적의도서관)",https://library.bsgangseo.go.kr/gmlib/,35.08616321,128.904741
강서도서관,공공도서관,부산광역시 강서구 공항로811번길 10(강서브라이트센터 3층),https://library.bsgangseo.go.kr/gslib/,35.18023609,128.9572
강서영어도서관,공공도서관,서울특별시 강서구 곰달래로57가길 26,http://lib.gangseo.seoul.kr,37.53468478,126.8608037
강일도서관,공공도서관,"서울특별시 강동구 아리수로93길 9-14,4,5층(강일동)",https://www.gdlibrary.or.kr,37.5650504,127.1739063
강진군도서관,공공도서관,전라남도 강진군 강진읍 남문길 10,https://www.gjlib.go.kr/,34.6405087,126.7697201
강철 작은도서관,작은도서관,"대구광역시 북구 구리로 183-35, 복지회관 3-67호(국우동)",,35.9483171,128.5720967
강하작은도서관,작은도서관,경기도 양평군 강하면 운심길 47,http://www.yplib.go.kr,37.49617652,127.4112172
강화도서관,공공도서관,인천광역시 강화군 강화읍 북문길9번길 18,https://lib.ganghwa.go.kr,37.7488047,126.4831601
개군작은도서관,작은도서관,경기도 양평군 개군면 추읍로 37,http://www.yplib.go.kr,37.42821683,127.5422415
개미작은도서관,작은도서관,"경상남도 진주시 가좌길 58, 2층",,35.15911888,128.1056832
개봉도서관,공공도서관,서울특별시 구로구 개봉로16길 30-11,http://lib.guro.go.kr,37.48952311,126.8579748
개봉어린이도서관,공공도서관,서울특별시 구로구 경인로 318-15,http://lib.guro.go.kr,37.496705,126.855912
개암작은도서관,작은도서관,전북특별자치도 부안군 상서면 상서길 8,https://lib.buan.go.kr,35.686361,126.6777049
개양골 작은도서관,작은도서관,경상남도 진주시 진주역로73번길 33,,35.15281252,128.1113983
개울건강도서관,공공도서관,서울특별시 양천구 중앙로52길 56,http://lib.yangcheon.or.kr,37.525988,126.856603
개정작은도서관,작은도서관,전북특별자치도 군산시 번영로 329,http://lib.gunsan.go.kr,35.96408024,126.7532056
개포4동작은도서관,작은도서관,서울특별시 강남구 개포로24길 33(개포4동주민센터 3층),https://library.gangnam.go.kr/small,37.47714039,127.0497487
개포하늘꿈도서관,공공도서관,서울특별시 강남구 개포로110길 54,https://library.gangnam.go.kr/hnkklib,37.49068483,127.0803669
개항장 마을문고 한중도서관,작은도서관,"인천광역시 중구 신포로23번길 80, 2층",,37.47318745,126.6213227
거마도서관,공공도서관,서울특별시 송파구 거마로2길 19 (거여동),http://www.splib.or.kr,37.493545,127.1468274
거말작은도서관,작은도서관,강원특별자치도 양양군 양양읍 단지길 40,,38.082415,128.588924
거북골 작은도서관,작은도서관,인천광역시 서구 거북로 116,,37.5025911,126.6746007
거북섬작은도서관,작은도서관,경기도 시흥시 거북섬5길 16,http://lib.siheung.go.kr,37.32106027,126.6836698
거제도서관,공공도서관,경상남도 거제시 계룡로7길 2,http://gjlib.gne.go.kr,34.878998,128.6228982
거제시립수양도서관,공공도서관,경상남도 거제시 제산로 5길 26,https://lib.geoje.go.kr,34.887938,128.6462711
거제시립아주도서관,공공도서관,경상남도 거제시 탑곡로 73,https://lib.geoje.go.kr,34.86244071,128.6910753
거제시립옥포도서관,공공도서관,경상남도 거제시 진목로 20,https://lib.geoje.go.kr,34.897043,128.687551
거제시립장승포도서관,공공도서관,경상남도 거제시 신부로 34-6,https://lib.geoje.go.kr,34.86939274,128.7318134
거제시립장평도서관,공공도서관,경상남도 거제시 장평3로 10,https://lib.geoje.go.kr,34.889423,128.609444
거제시립하청도서관,공공도서관,경상남도 거제시 하청면 하청로 12-7,https://lib.geoje.go.kr,34.955369,128.6551964
거제시종합사회복지관작은도서관,작은도서관,경상남도 거제시 장목면 외포 4길 12,https://lib.geoje.go.kr,34.94326291,128.7152603
거제시청스마트도서관,공공도서관,경상남도 거제시 계룡로 125,https://lib.geoje.go.kr,34.88052755,128.6208152
거창군립한마음도서관,공공도서관,경상남도 거창군 거창읍 거열로6길 11,https://library.geochang.go.kr,35.6891718,127.9036917
거창도서관,공공도서관,경상남도 거창군 거창읍 하동1길 9,https://gclib.gne.go.kr,35.68739609,127.9117161
건지도서관,공공도서관,전북특별자치도 전주시 덕진구 호성로 25,lib.jeonju.go.kr,35.85406265,127.151643
건지산숲속작은도서관,작은도서관,전북특별자치도 전주시 덕진구 건지로 20,,35.84788528,127.1411043
검단금호어울림센트럴 작은도서관,작은도서관,"인천광역시 서구 이음5로 65, 검단금호어울림센트럴",,37.59624887,126.7143568
검단도서관,공공도서관,인천광역시 서구 완정로92번길 18,,37.600564,126.6653487
검단신안인스빌어반퍼스트 작은도서관,작은도서관,"인천광역시 서구 이음1로 173, 검단신안인스빌어반퍼스트",,37.58189046,126.7125394
검단행복 북카페,작은도서관,인천광역시 서구 검단로529번길 14 (마전동),,37.60508641,126.6618003
검단LH13단지 아라작은도서관,작은도서관,"인천광역시 서구 서로3로 49 (당하동, 인천검단 엘에이치 13단지)",,37.58421986,126.7052687
검암도서관,공공도서관,인천광역시 서구 검암로20번길 20,,37.56602786,126.6830625
겨자씨도서관,작은도서관,대구광역시 북구 칠곡중앙대로116길 12(읍내동),,35.946126,128.552407
경기과천교육도서관,공공도서관,경기도 과천시 도서관길 36,lib.goe.go.kr/kwa/,37.43232929,126.9966058
경기도교육청과천도서관,공공도서관,경기도 과천시 도서관길 36,lib.goe.go.kr/kwa/,37.43232929,126.9966058
경기도교육청의정부도서관,공공도서관,경기도 의정부시 체육로 265-25 (녹양초등학교 내 위치),https://lib.goe.go.kr/ujb/index.do,37.76328558,127.0370684
경기도교육청중앙도서관,공공도서관,경기도 수원시 장안구 조원로 18,https://lib.goe.go.kr/gg/,37.29854278,127.0223635
경기도교육청화성도서관,공공도서관,경기도 화성시 향남읍 발안로 85-10,http://lib.goe.go.kr/hs,37.13312953,126.920256
경기성남교육도서관,공공도서관,경기도 성남시 수정구 공원로 370번길 26,https://lib.goe.go.kr/sn/,37.44663585,127.1500988
경기평생교육학습관,공공도서관,경기도 수원시 권선구 권중로 55,http://lib.goe.go.kr/gglec,37.25229913,127.0321608
경기화성교육도서관,공공도서관,경기도 화성시 향남읍 발안로 85-10,http://lib.goe.go.kr/hs,37.13312953,126.920256
경남대표도서관,공공도서관,경상남도 창원시 의창구 사림로 45번길 59,https://lib.gyeongnam.go.kr,35.24949922,128.6818903
경남아너스빌 작은도서관,작은도서관,전라남도 무안군 삼향읍 남악5로22번길 60 (남악경남아너스빌),,34.808649,126.475398
경남혁신 꿈꾸는 도서관,작은도서관,경상남도 진주시 사들로 126(충무공동) LH4단지,,35.17977236,128.1490618
경대옆 작은도서관,작은도서관,"대구광역시 북구 경대로5길 10, 5층(대현동)",,35.8849074,128.6126164
경북도서관,공공도서관,경상북도 예천군 호명면 도청대로 200,https://gb.go.kr/lib,36.57450071,128.4879515
경산시립도서관,공공도서관,경상북도 경산시 하양읍 문화로10길 15,https://gbgs.go.kr/lib/,35.9132142,128.8129935
경상북도교육청 구미도서관,공공도서관,경상북도 구미시 산책길 41 (원평동),http://www.gbelib.kr/gm,36.12417372,128.3313513
경상북도교육청 금호도서관,공공도서관,경상북도 영천시 금호읍 금호로 173,http://www.gbelib.kr/ycgh,35.93437,128.879848
경상북도교육청 봉화도서관,공공도서관,경상북도 봉화군 봉화읍 내성로 3길6,http://www.gbelib.kr/bh/index.do,36.88836941,128.7401741
경상북도교육청 영양도서관,공공도서관,경상북도 영양군 영양읍 팔수로 538,http://www.gbelib.kr/yy/,36.661461,129.1112388
경상북도교육청 영주선비도서관,공공도서관,경상북도 영주시 영주로60번길 38(가흥동),http://www.gbelib.kr/yj/index.do,36.81970647,128.6059676
경상북도교육청 영주선비도서관 풍기분관,공공도서관,경상북도 영주시 풍기읍 남원로 152-12(성내리),http://www.gbelib.kr/yjpg/index.do,36.8708481,128.5196599
경상북도교육청 울릉도서관,공공도서관,경상북도 울릉군 울릉읍 봉래길 128-10,http://www.gbelib.kr/ul,37.4960959,130.903963
경상북도교육청 울진도서관,공공도서관,경상북도 울진군 울진읍 월변7길 17,http://www.gbelib.kr/uj/,36.98642086,129.3988768
경상북도교육청 점촌도서관,공공도서관,경상북도 문경시 호서로 133,http://www.gbelib.kr/jc/index.do,36.6058404,128.2044061
경상북도교육청 점촌도서관 가은분관,공공도서관,경상북도 문경시 가은읍 대야로 2508,http://www.gbelib.kr/jcge/index.do,36.6442221,128.0624045
경상북도교육청 청송도서관,공공도서관,경상북도 청송군 청송읍 군청로 25,http://www.gbelib.kr/cs/index.do,36.43694976,129.0551461
경상북도교육청고령도서관,공공도서관,경상북도 고령군 대가야읍 연조1길 10,http://www.gbelib.kr/gr,35.73138226,128.2677103
경상북도교육청문화원,공공도서관,경상북도 포항시 북구 환호로 50,,36.07355012,129.3914602
경상북도교육청상주도서관,공공도서관,경상북도 상주시 상서문1길 127,www.gbelib.kr/sj,36.41231747,128.1585556
경상북도교육청성주도서관,공공도서관,경상북도 성주군 성주읍 주천로 15-11,https://www.gbelib.kr/sj,35.92758878,128.2835666
경상북도교육청안동도서관,공공도서관,경상북도 안동시 안기천로 48,http://www.gbelib.kr/ad,36.561874,128.7172531
경상북도교육청영덕도서관,공공도서관,경상북도 영덕군 영덕읍 영덕로 201,http://www.gbelib.kr/yd,36.4127089,129.373928
경상북도교육청영일도서관,공공도서관,경상북도 포항시 북구 흥해읍 흥해로101,http://www.gbelib.kr/yi,36.11385511,129.3459365
경상북도교육청예천도서관,공공도서관,경상북도 예천군 예천읍 시장로 134,http://www.gbelib.kr/yc,36.657374,128.458428
경상북도교육청외동도서관,공공도서관,경상북도 경주시 외동읍 입실로 98,www.gbelib.kr/od,35.7172217,129.3245078
경상북도교육청의성도서관,공공도서관,경상북도 의성군 의성읍 중리길 44,http://www.gbelib.kr/us,36.3534025,128.7005571
경상북도교육청정보센터,공공도서관,경상북도 경산시 원효로 60,https://www.gbelib.kr/geic/index.do,35.822679,128.744098
경상북도교육청청도도서관,공공도서관,경상북도 청도군 청도읍 청화로 124,http://www.gbelib.kr/cd,35.64500138,128.7402164
경상북도교육청칠곡도서관,공공도서관,경상북도 칠곡군 왜관읍 중앙로 232(왜관읍),http://www.gbelib.kr/cg,35.99559799,128.3992392
경성작은도서관,작은도서관,인천광역시 중구 운중로 22,,37.49332092,126.535512
경주시립도서관,공공도서관,경상북도 경주시 원화로 431-12(황성동 370),https://library.gyeongju.go.kr/,35.85972817,129.2191728
경천애인 작은도서관,작은도서관,전북특별자치도 완주군 경천면 대둔산로 256 (경천문화복지센터1층),http://lib.wanju.go.kr,36.02192421,127.2524662
계룡도서관,공공도서관,충청남도 계룡시 새터산길27,https://lib.gyeryong.go.kr/,36.2769184,127.2498121
계룡숲작은도서관,작은도서관,광주광역시 동구 천변우로 329-5(수기동),,35.15101654,126.9088146
계림꿈나무도서관,공공도서관,광주광역시 동구 경양로247번길 26,https://lib.donggu.kr/,35.1585316,126.9196528
계림두산위브작은도서관,작은도서관,광주광역시 동구 무등로 374(계림동),,35.15878268,126.9239979
고.소.해 도서관,작은도서관,대구광역시 달성군 유가읍 테크노상업로 111,,35.694848,128.461294
고동람 작은도서관,작은도서관,경상북도 상주시 함창읍 함창중앙로 135,,36.57025514,128.179781
고등도서관,공공도서관,"경기도 성남시 수정구 대왕판교로 980,고등행정복지센터 3층",https://www.snlib.go.kr/gd,37.42770133,127.1022998
고림다온작은도서관,작은도서관,경기도 용인시 처인구 진덕로 7,,37.2363945,127.2175357
고맙습니다 보물섬 작은도서관,작은도서관,부산광역시 사상구 모라로110번길 129 (모라동),,35.1849444,128.9978728
고맙습니다 이삭 작은도서관,작은도서관,"대구광역시 중구 국채보상로 541, 5층",,35.870631,128.589867
고맙습니다.글마루작은도서관,작은도서관,부산광역시 중구 동영로 87-1,http://blog.naver.com/thanks_gmr,35.1127605,129.0316475
고맙습니다신정3동작은도서관,작은도서관,서울특별시 양천구 중앙로 209,http://lib.yangcheon.or.kr,37.515147,126.854773
고맙습니다아리솔작은도서관,작은도서관,광주광역시 서구 화개1로 59-3,,35.12940656,126.853623
고부작은도서관,작은도서관,전북특별자치도 정읍시 고부면 교동3길 10-1,,35.6206106,126.7720446
고북작은도서관,작은도서관,충청남도 서산시 고북면 고북1로 294(고북면사무소2층),http://www.seosan.go.kr/citylib/index.do,36.667207,126.533984
고성교육도서관,공공도서관,강원특별자치도 고성군 거진읍 거탄진로 29번길 7,https://lib.gwe.go.kr/gslib,38.439136,128.450054
고성군립간성도서관,공공도서관,강원특별자치도 고성군 간성읍 수성로 160,https://gwgs.go.kr/lib,38.38114638,128.4636437
고성도서관,공공도서관,경상남도 고성군 고성읍 동외로195번길 6,https://gslib.gne.go.kr,34.97925203,128.3263712
고성동부도서관,공공도서관,경상남도 고성군 회화면 관인로44번길 26-5,https://www.goseong.go.kr/gslib/index.goseong,35.0572872,128.3726389
고슴도치작은도서관,작은도서관,"전북특별자치도 부안군 위도면 진리안길 5, 2층",https://lib.buan.go.kr,35.60260275,126.2930051
고암작은도서관,공공도서관,경기도 양주시 고암길 251-1 1층,https://www.libyj.go.kr/goamlib/index.do,37.834524,127.072931
고운남측도서관,공공도서관,세종특별자치시 마음로 64,https://lib.sejong.go.kr/gounsouth/,36.50497406,127.2353641
고운달작은도서관,작은도서관,서울특별시 양천구 곰달래로1길 38,http://lib.yangcheon.or.kr,37.532805,126.831562
고운동도서관,공공도서관,세종특별자치시 마음로284,https://lib.sejong.go.kr/goun/,36.51972434,127.2365898
고운맘작은도서관,작은도서관,서울특별시 양천구 중앙로53길 47,http://lib.yangcheon.or.kr,37.524973,126.844568
고운작은도서관 (창원),작은도서관,경상남도 창원시 마산합포구 월영마을로 3(월영동),,35.17375179,128.5580464
고운작은도서관 (함양),작은도서관,경상남도 함양군 휴천면 문하길 30-3,,35.43523758,127.7366754
고읍도서관,공공도서관,경기도 양주시 고읍남로 207,https://www.libyj.go.kr/gulib/index.do,37.79204954,127.0844597
고인돌작은도서관,작은도서관,전북특별자치도 부안군 하서면 변산로 663-7,https://lib.buan.go.kr,35.712658,126.6594993
고척열린도서관,공공도서관,서울특별시 구로구 경인로43길 49,http://lib.guro.go.kr,37.49832677,126.8595211
고촌도서관,공공도서관,경기도 김포시 고촌읍 장차로 14,http://www.gimpo.go.kr/lib/index.do,37.60328556,126.7708991
고촌어울림도서관,공공도서관,부산광역시 기장군 철마면 고촌로51,https://library.gijang.go.kr/gochon/main.do,35.23872961,129.1686978
고향의봄도서관,공공도서관,경상남도 창원시 의창구 평산로 135번길 32 (서상동),https://lib.changwon.go.kr/gh,35.256632,128.618549
곤지암도서관,공공도서관,경기도 광주시 곤지암읍 곤지암로11번길 47,http://lib.gjcity.go.kr,37.34906936,127.3410057
골목애서 작은도서관,작은도서관,"서울특별시 은평구 연서로35길 38, 3층",,37.62407283,126.9251696
곰달래도서관,공공도서관,서울특별시 강서구 강서로5길 50,http://lib.gangseo.seoul.kr,37.52905871,126.848899
공갈못 꿈꾸는 작은 도서관,작은도서관,경상북도 상주시 공검면 비재로 1312,,36.51217675,128.1592376
공군제8249부대,작은도서관,경기도 군포시 수리산로 81-113,,37.357211,126.902897
공릉도서관,작은도서관,서울특별시 노원구 마들로 86,www.nowonlib.kr,37.62358838,127.0687815
공주시 도서관(기적의도서관),공공도서관,충청남도 공주시 월송동현로 51,www.gongjulib.go.kr,36.47133917,127.1549033
공주시 도서관(웅진도서관),공공도서관,충청남도 공주시 고마나루길 17,www.gongjulib.go.kr,36.46073266,127.1110429
관교어린이도서관,어린이도서관,인천광역시 미추홀구 인하로 452,http://hnrl.michu.incheon.kr,37.4441559,126.696806
관산도서관,공공도서관,경기도 안산시 단원구 관산길 29(원곡동),http://lib.ansan.go.kr,37.3321344,126.7995727
관산작은도서관,작은도서관,경기도 고양시 덕양구 통일로 789(관산동),https://cafe.daum.net/glibrary,37.688013,126.862536
관악중앙도서관,공공도서관,서울특별시 관악구 신림로3길 35,http://lib.gwanak.go.kr/,37.46759765,126.9448709
관악중앙도서관 U-도서관,공공도서관,서울특별시 관악구 신림로3길 35,http://lib.gwanak.go.kr/,37.4675334,126.9448709
관양도서관,공공도서관,경기도 안양시 동안구 동편로 124 (관양동),http://lib.anyang.go.kr,37.410985,126.968101
관전도서관,공공도서관,강원특별자치도 철원군 철원읍 금학로 330번길 12,http://cwglib.cwg.go.kr,38.216681,127.2141288
관평도서관 (대전),공공도서관,대전광역시 유성구 테크노4로 131,http://www.gplib.or.kr/,36.42318443,127.3883923
광교푸른숲도서관,공공도서관,경기도 수원시 영통구 광교호수로 131(하동),https://www.suwonlib.go.kr/gps,37.28095588,127.0668183
광교홍재도서관,공공도서관,경기도 수원시 영통구 대학로 88(이의동),https://www.suwonlib.go.kr/gh/,37.302936,127.047441
광남도서관,공공도서관,경기도 광주시 고불로46번길 47,http://lib.gjcity.go.kr,37.3939938,127.2286878
광남작은도서관,작은도서관,경기도 광주시 회안대로 350-17,http://lib.gjcity.go.kr,37.38545669,127.2358943
광덕작은도서관,작은도서관,충청남도 천안시 동남구 광덕면 신흥리3길 76,http://www.cheonan.go.kr/lib.do,36.69497428,127.1105853
광명도서관,공공도서관,경기도 광명시 원광명안로 48,gmlib.gm.go.kr,37.4652995,126.8514147
광석작은도서관,작은도서관,충청남도 논산시 광석면 광석로 111,https://www.smalllibrary.org/library/detail/1050679,36.24307296,127.0786417
광영도서관,공공도서관,전라남도 광양시 광영로 74,http://lib.gwangyang.go.kr,34.9621822,127.7207497
광장동새마을작은도서관,작은도서관,서울특별시 광진구 광장로 52(광장동),smalllib.gwangjin.go.kr/small/index.do,37.54688177,127.1030122
광장현대파크빌도서관,작은도서관,서울특별시 광진구 아차산로 549 (광장동),,37.54335816,127.1017445
광적도서관,공공도서관,경기도 양주시 광적면 광적로42번길 5,https://www.libyj.go.kr/gjlib/index.do,37.82311698,126.9828766
광주광역시교육청금호평생교육관,공공도서관,광주광역시 남구 중앙로 15,http://lib.gen.go.kr/geumho,35.14546881,126.9006251
광주광역시교육청송정다가치문화도서관,공공도서관,광주광역시 광산구 송정공원로 8-13,http://lib.gen.go.kr/songjung/,35.14492618,126.7997822
광주광역시교육청중앙도서관,공공도서관,광주광역시 동구 장동로 23-16,http://lib.gen.go.kr/jungang/,35.14838197,126.9252986
광주광역시교육청중앙도서관 분관 최상준도서관,공공도서관,광주광역시 북구 설죽로 315번길 8,http://lib.gen.go.kr/seokbong/,35.188366,126.8978929
광주광역시교육청학생교육문화회관,공공도서관,광주광역시 서구 상무민주로61,http://lib.gen.go.kr/gecs/,35.15574851,126.8585843
광주광역시교육청학생독립운동기념회관,공공도서관,광주광역시 서구 학생독립로30,http://lib.gen.go.kr/student/,35.14058722,126.8650206
광주아름다운작은도서관,작은도서관,광주광역시 북구 일곡마을로 78(일곡동),https://www.smalllibrary.org/library/detail/1048469,35.20557171,126.8925799
광주제일교회도서관,작은도서관,광주광역시 서구 상무공원로 56,,35.14950586,126.843542
광주천사계작은도서관,작은도서관,광주광역시 서구 칠성로 11-1,http://cafe.daum.net/youthdreamchallenge,35.16668108,126.858811
광진정보도서관,공공도서관,서울특별시 광진구 아차산로78길 90(광장동),http://www.gwangjinlib.seoul.kr/,37.55107355,127.1106137
광천공공도서관,공공도서관,충청남도 홍성군 광천읍 광천로 342,https://www.hongseong.go.kr/gclib/index.do,36.50459493,126.6254772
광천사랑숲작은도서관,작은도서관,광주광역시 서구 칠성로43번길 11,,35.16748344,126.862229
